Mixture	Neurons	Astrocytes	Oligodendrocytes	Microglia	Endothelia	P-value	Correlation	RMSE
CMC_MSSM_258	0.481968068349421	0.264373948297418	0.253657983353161	0	0	9999	0.479534561537697	0.930138322550262
CMC_MSSM_259	0.514346887016722	0.114684260265687	0.294837499143406	0	0.0761313535741849	9999	0.41828207104781	0.982191580685217
CMC_MSSM_260	0.601028335635066	0.0994801809265817	0.191105991826385	0	0.108385491611968	9999	0.462244023634816	0.950820902804455
CMC_MSSM_261	0.484713628968753	0.257463062231794	0.19193856601736	0	0.0658847427820922	9999	0.620986910671666	0.800173631588432
CMC_MSSM_262	0.409296575474166	0.17805170316316	0.312488674231825	0	0.100163047130848	9999	0.600209107665889	0.818721755697311
CMC_MSSM_263	0.60358166040465	0.092752089607604	0.149381989983498	0	0.154284260004247	9999	0.54700044700346	0.876476646438555
CMC_MSSM_264	0.678841278813194	0.106062546788954	0.128582474995578	0	0.086513699402274	9999	0.477926302308054	0.944655015741536
CMC_MSSM_265	0.291734196020207	0.402626423066533	0.261861189910021	0	0.0437781910032391	9999	0.281694118730651	1.08200871919029
CMC_MSSM_266	0.829191178842073	0.106310811555467	0.0283908063572187	0	0.0361072032452415	9999	0.392274662503136	1.04095357467184
CMC_MSSM_269	0.0583814648676161	0.558937638527817	0.0700188548352917	0.0123981187367485	0.300263923032527	9999	0.590734464975959	0.843896084881138
CMC_MSSM_270	0.457109975346373	0.101470163724784	0.358936618170822	0	0.0824832427580206	9999	0.324729789396534	1.05394882811271
CMC_MSSM_271	0.489169759169335	0.123801149472619	0.230805314545957	0.00986207697591375	0.146361699836176	9999	0.575523758177637	0.843416777069093
CMC_MSSM_272	0.75021440057529	0.0892361399922095	0.0898482433335029	0	0.0707012160989979	9999	0.362390551658029	1.05156809765509
CMC_MSSM_274	0.680389583219381	0.123104368884555	0.124573425439656	0	0.0719326224564079	9999	0.558538947458906	0.87137256418832
CMC_MSSM_277	0.721460684306057	0.143110624434136	0.060711773919695	0	0.0747169173401117	9999	0.344155003435605	1.06149369451243
CMC_MSSM_278	0.715198649352568	0.104277541092157	0.113808641709153	0	0.0667151678461215	9999	0.62610308405033	0.807735713205993
CMC_MSSM_279	0.63724632771485	0.0919515062402859	0.175006058818255	0	0.0957961072266089	9999	0.649564063214181	0.778027115170268
CMC_MSSM_280	0.229402029357674	0.228526941567049	0.48746860149884	0	0.0546024275764383	9999	0.432838427398901	0.970616613967149
CMC_MSSM_281	0.42081671578906	0.182683316809127	0.251384312410081	0.0231341411279738	0.121981513863759	9999	0.203177471080389	1.13139141262451
CMC_MSSM_282	0.359132146815304	0.224240611398013	0.344963991106218	0	0.0716632506804652	9999	0.640329387586506	0.779717900473249
CMC_MSSM_288	0.191114752136008	0.460427337294905	0.230549103903352	0.00136666467055513	0.11654214199518	9999	0.467937641310794	0.940289413601933
CMC_MSSM_289	0.669146928392873	0.108646788513023	0.131502214903323	0	0.0907040681907806	9999	0.588124224026689	0.84204125554556
CMC_MSSM_290	0.665872242072349	0.156166824196026	0.0651101643815505	0.0068759814438655	0.105974787906209	9999	0.328580564459368	1.06552263403671
CMC_MSSM_291	0.837452416915085	0.0623482643919575	0.0267992225560099	0	0.0734000961369476	9999	0.61437835025498	0.833847355500124
CMC_MSSM_292	0.193616028142198	0.279288048226805	0.37441724325641	0.0315703464815937	0.121108333892994	9999	0.364681512114991	1.01661098235948
CMC_MSSM_294	0.637137879584209	0.179410874911216	0.0839615241258393	0	0.0994897213787359	9999	0.652929275842576	0.77424681832053
CMC_MSSM_295	0.684507809423004	0.0965396530405585	0.113540254335145	0	0.105412283201293	9999	0.600110895042036	0.831669424666755
CMC_MSSM_296	0.131852317728654	0.399314889160954	0.402102643706881	0	0.0667301494035099	9999	0.424574810433348	0.978825443545526
CMC_MSSM_297	0.645782174729255	0.157359794771048	0.0828650503940033	0	0.113992980105694	9999	0.504287679846067	0.918065266761317
CMC_MSSM_298	0.79214997931227	0.0559277195998427	0.0811853294966822	0	0.0707369715912048	9999	0.515678364230974	0.925593959143375
CMC_MSSM_299	0.494190285051683	0.232789633250338	0.219144846103101	0	0.0538752355948777	9999	0.404334586147907	0.990134336007938
CMC_MSSM_300	0.425402014868415	0.32607499046698	0.208154141923047	0	0.040368852741558	9999	0.542442421703687	0.873117469173988
CMC_MSSM_301	0.545697973264076	0.0929478129281627	0.30598449330363	0.00100424985003989	0.0543654706540917	9999	0.345323803999306	1.04333750332111
CMC_MSSM_304	0.661448199236348	0.143053640495649	0.125544247298469	0.00410773680982077	0.0658461761597126	9999	0.164235655025417	1.18415897890217
CMC_MSSM_305	0.553821361150985	0.104463366213667	0.194526326893684	0	0.147188945741664	9999	0.446737414041134	0.96000625793789
CMC_MSSM_306	0.529676047041436	0.105736198806627	0.263740825426726	0	0.100846928725211	9999	0.635037027495142	0.788368527666557
CMC_MSSM_307	0.713604913931331	0.147930374086024	0.0551636196478586	0	0.0833010923347871	9999	0.583212408648365	0.851040213503454
CMC_MSSM_308	0.225273553412391	0.503639443231648	0.085903089311724	0	0.185183914044237	9999	0.308747861977346	1.0716906803382
CMC_MSSM_309	0.606420179135598	0.0681333084966774	0.257707025411865	0	0.0677394869558594	9999	0.183170622749544	1.16725957482653
CMC_MSSM_310	0.514840155155955	0.260550091116531	0.109746945199643	0.00811372816789024	0.10674908035998	9999	0.304134668902613	1.06800593115344
CMC_MSSM_311	0.586367315199996	0.177799512435926	0.153312277566012	0	0.082520894798065	9999	0.624787918741332	0.800084298607601
CMC_MSSM_312	0.742860052881021	0.111576046405978	0.0740116278226792	0	0.0715522728903219	9999	0.478732745915833	0.951854548158529
CMC_MSSM_313	0.779890481452127	0.126231463482817	0.0442720512463867	0	0.0496060038186696	9999	0.609489257625524	0.831481094080101
CMC_MSSM_314	0.674955961695876	0.108330095751128	0.113593386667584	0	0.103120555885411	9999	0.545532151439098	0.883266145822532
CMC_MSSM_315	0.347828938643845	0.280901944749384	0.242658961120168	0.04699653227083	0.0816136232157731	9999	0.405220771159282	0.982139047915853
CMC_MSSM_316	0	0.112371326073483	0.32751686368255	0.204375004894277	0.35573680534969	9999	0.429012585100716	0.980872013523842
CMC_MSSM_319	0.643093243346058	0.0943949336851158	0.154251497596206	0	0.10826032537262	9999	0.502369557980268	0.919748147173526
CMC_MSSM_320	0.496492525290253	0.238827881511543	0.133034858123397	0.0230936131836337	0.108551121891172	9999	0.309448881638479	1.06127515125066
CMC_MSSM_321	0.677830137155312	0.161163120880491	0.0481876144056305	0	0.112819127558566	9999	0.542597508074876	0.886724524913499
CMC_MSSM_322	0.465140157319317	0.333971341008616	0.121245342049357	0	0.0796431596227093	9999	0.487541719524865	0.922596039596824
CMC_MSSM_323	0.295625734940168	0.312668541718111	0.317557821855255	0	0.0741479014864664	9999	0.365778789408259	1.01592432696176
CMC_MSSM_325	0.602958411978902	0.0908975189474513	0.219709328408277	0	0.0864347406653703	9999	0.597846038538544	0.828557423168248
CMC_MSSM_326	0.391053768176394	0.182948492371782	0.3373568999948	0	0.0886408394570235	9999	0.465020795736246	0.938247221572041
CMC_MSSM_327	0.613767260951723	0.150506518340796	0.149517442792663	0.00595088421168731	0.0802578937031306	9999	0.493876281686505	0.923826467362647
CMC_MSSM_330	0.608629479028682	0.212218937557607	0.100232451935079	0	0.0789191314786316	9999	0.597171315658018	0.828937552584645
CMC_MSSM_331	0.669431596686428	0.154291390575317	0.100739925969819	0	0.0755370867684354	9999	0.589926899840157	0.840158310617947
CMC_MSSM_332	0.684508834989124	0.181470271393221	0.0639488453273822	0	0.0700720482902726	9999	0.620507462886736	0.811165790302291
CMC_MSSM_333	0.651419681188545	0.192481813109582	0.102704398790566	0	0.0533941069113074	9999	0.327188066638065	1.06464982054831
CMC_MSSM_334	0.615237668828798	0.0995649328001185	0.19835253114447	0	0.0868448672266133	9999	0.629342104773821	0.797663124232508
CMC_MSSM_335	0.627544226901149	0.128673350045174	0.081955449539909	0	0.161826973513767	9999	0.561410043488874	0.864913601171056
CMC_MSSM_336	0.674164517135965	0.170220210286285	0.0397930584220379	0.0167180565405823	0.0991041576151294	9999	0.58488045322779	0.845892083520031
CMC_MSSM_337	0.633589172645427	0.155805454381454	0.0657670351269588	0.0372999790610056	0.107538358785154	9999	0.375861152704481	1.02385309437714
CMC_MSSM_338	0.642476698090275	0.0996035881583027	0.135499689246293	0	0.12242002450513	9999	0.305471747031444	1.08026200333872
CMC_MSSM_339	0.610711247340078	0.237761765310985	0.0698659784434203	0	0.0816610089055161	9999	0.498762137675401	0.920646300830557
CMC_MSSM_340	0.578539471006413	0.124116461660692	0.152323879215304	0.0136998538693406	0.131320334248251	9999	0.396703523394008	1.0017165667649
CMC_MSSM_341	0.702564391636566	0.155054691955544	0.0648120907300262	0.00876715939445422	0.0688016662834097	9999	0.554531679573398	0.877397086941651
CMC_MSSM_343	0.0735984891780897	0.615356276793177	0.108651688210442	0	0.202393545818291	9999	0.353799906603048	1.054956651271
CMC_MSSM_344	0.652722098336496	0.158598460689243	0.114068071284839	0	0.0746113696894215	9999	0.596088061417908	0.832758373627211
CMC_MSSM_345	0.257732111379077	0.443912345419639	0.233809321387083	0	0.0645462218142015	9999	0.39717864483875	0.996796551773722
CMC_MSSM_346	0.56693734815106	0.0676790000277104	0.0941551155483532	0.0434073389091225	0.227821197363753	9999	0.537101998367317	0.884627676275353
CMC_MSSM_347	0.543540108484642	0.146659524581951	0.171830344145704	0	0.137970022787703	9999	0.493374830930321	0.919155026466347
CMC_MSSM_348	0.398210922421474	0.369942411417925	0.11932778024399	0.00896503138762663	0.103553854528984	9999	0.516961105197825	0.895683673456327
CMC_MSSM_349	0.481838324513462	0.185937588222975	0.154803327142649	0.045592728548989	0.131828031571925	9999	0.277903203234254	1.08185334788432
CMC_MSSM_350	0.528295066363466	0.153224484107193	0.21308794088093	0	0.10539250864841	9999	0.611878931513171	0.810280219387221
CMC_MSSM_352	0.560695412909374	0.207073381138783	0.135152457935207	0	0.0970787480166351	9999	0.585434149198852	0.837110027502634
CMC_MSSM_354	0.652311535989099	0.112197262225	0.14847227050248	0	0.0870189312834217	9999	0.394623369268735	1.01153206025499
CMC_MSSM_355	0.475509845425748	0.214961850464895	0.23307432275079	0	0.0764539813585669	9999	0.369315396909497	1.01588513346939
CMC_MSSM_356	0.572840467590743	0.177803724854292	0.143750307040937	0	0.105605500514027	9999	0.348390557622746	1.03883462884567
CMC_MSSM_357	0.480734184064901	0.148673190156669	0.267452549646343	0.0082978841962597	0.094842191935827	9999	0.537125827807579	0.878175627571084
CMC_MSSM_358	0.660252063151537	0.0666440687719952	0.183146621516828	0	0.0899572465596393	9999	0.571912126195916	0.857853064754052
CMC_MSSM_359	0.585799238938517	0.150544258189179	0.127896127779602	0.00579692226398442	0.129963452828718	9999	0.427813578709696	0.977266684052452
CMC_MSSM_360	0.340735477450133	0.327990216359166	0.194185827680894	0	0.137088478509807	9999	0.461792175302761	0.939071639669915
CMC_MSSM_361	0.461135169644441	0.306966806295141	0.106053217802854	0.00335573211643472	0.12248907414113	9999	0.278116269353787	1.08479357399655
CMC_MSSM_362	0.670342814380522	0.101602449339799	0.130520629961434	0	0.0975341063182457	9999	0.46208284097631	0.95752531851494
CMC_MSSM_363	0.505736095682902	0.33071581249311	0.140702957399557	0	0.0228451344244309	9999	0.563464613700668	0.857657168051966
CMC_MSSM_364	0.653546470870682	0.0816657449095647	0.166667027410063	0	0.0981207568096903	9999	0.464990436703785	0.953712631105691
CMC_MSSM_365	0.493143148080313	0.0984728288049456	0.196474036222416	0.00980837881463497	0.202101608077691	9999	0.27295330921168	1.08995117455924
CMC_MSSM_366	0.0486517019176987	0.300758564878933	0.552611704823853	0	0.0979780283795151	9999	0.629431973189132	0.800055438130653
CMC_MSSM_367	0.609042406977513	0.170750389117784	0.133570639710303	0.0134023541545925	0.0732342100398083	9999	0.603931817846843	0.821800608272965
CMC_MSSM_369	0.576309221969084	0.101914590491018	0.208110051715776	0.0087318852868827	0.104934250537239	9999	0.46930885243743	0.942659085980989
CMC_MSSM_370	0.538682020716954	0.162352132011935	0.231212322101121	0	0.0677535251699894	9999	0.441185874641894	0.96325548036984
CMC_MSSM_371	0.489228956853568	0.194892570996848	0.25119044514083	0	0.0646880270087543	9999	0.356965757686088	1.02666223277313
CMC_MSSM_372	0.157074564559685	0.365944934277785	0.32820958535328	0.0266922460334111	0.122078669775839	9999	0.235716112963256	1.11299782359968
CMC_MSSM_373	0.670237022953153	0.121797425464244	0.121865621288462	0	0.0860999302941409	9999	0.502431325089698	0.921939355380394
CMC_MSSM_375	0.478462098897345	0.125112439975729	0.23456729396059	0.0132412993778932	0.148616867788443	9999	0.301198678604335	1.0670492047664
CMC_MSSM_376	0.610457114169761	0.194445168170919	0.115639742363331	0	0.0794579752959889	9999	0.379957807227481	1.01839714985562
CMC_MSSM_377	0.452115487312465	0.121814443316959	0.325362357306766	0	0.100707712063809	9999	0.570351544498552	0.84862489756314
CMC_MSSM_378	0.719634987184949	0.111955615815517	0.0648269943168477	0	0.103582402682687	9999	0.579364224084867	0.855500811231462
CMC_MSSM_379	0.713523914011914	0.0728270851902835	0.140669067285805	0	0.0729799335119975	9999	0.252937336897567	1.1305703176017
CMC_MSSM_380	0.613648103961784	0.0806007711144717	0.210941605871361	0	0.0948095190523835	9999	0.62977874843157	0.797475229245389
CMC_MSSM_381	0.50344271708708	0.154412389830355	0.304150745686049	0.00414466149728179	0.0338494858992341	9999	0.352218238154544	1.03355412650516
CMC_MSSM_382	0.721655177495378	0.118671293360757	0.0979262944754366	0	0.0617472346684276	9999	0.413325345640716	1.00510187414728
CMC_MSSM_383	0.642610461633697	0.113418035509702	0.135179097420714	0	0.108792405435887	9999	0.611204041480028	0.817254662174724
CMC_MSSM_384	0.271894709522195	0.345182053315388	0.268277887291239	0	0.114645349871178	9999	0.591683132038232	0.825952417920737
CMC_MSSM_385	0.276688438845075	0.282587880003153	0.29886181417589	0.0184292526960479	0.123432614279834	9999	0.281393897521031	1.07501816348552
CMC_MSSM_386	0.284879532585263	0.168386832216958	0.41799222890883	0	0.12874140628895	9999	0.455520532797513	0.947160426110383
CMC_MSSM_387	0.437055802871971	0.121261855995462	0.332098460776922	0	0.109583880355644	9999	0.562788750374618	0.85519827109584
CMC_MSSM_388	0.248755980017741	0.265825331168296	0.441863824402098	0	0.0435548644118652	9999	0.591649873290051	0.829342449402399
CMC_MSSM_389	0.783294289923128	0.117316853829435	0.0595695362648925	0	0.0398193199825445	9999	0.588079806106097	0.853650202898746
CMC_MSSM_390	0.501680549682998	0.183325414010521	0.215645391781043	0	0.0993486445254384	9999	0.205200707183816	1.13639954283709
CMC_MSSM_391	0.705542919589061	0.121422378757856	0.0564911993226828	0	0.1165435023304	9999	0.439001314827195	0.981943710062135
CMC_MSSM_401	0.352820342617082	0.137162697891737	0.449390716713711	0	0.0606262427774701	9999	0.436008726729895	0.96726148930144
CMC_MSSM_402	0.607669389967428	0.107845126081405	0.194102946275215	0	0.0903825376759514	9999	0.522173433206077	0.899054135025295
CMC_MSSM_403	0.642755160046015	0.163392092452615	0.0367975702733701	0.0133584569745499	0.14369672025345	9999	0.327992025955526	1.06397718814718
CMC_MSSM_404	0.736843922824202	0.129234986971141	0.0940767150436357	0	0.0398443751610219	9999	0.539374858934449	0.895500522700225
CMC_MSSM_405	0.0726033596997683	0.448652392253523	0.347080391493474	0	0.131663856553235	9999	0.586675800065467	0.838154569471307
CMC_MSSM_406	0.0967946842101442	0.118565035990243	0.688829045468809	0.0139724630664886	0.0818387712643152	9999	0.468230618793093	0.962342439546964
CMC_MSSM_407	0.435359661179011	0.260342655840445	0.253047856584276	0	0.0512498263962686	9999	0.585366095510975	0.833202361254242
CMC_MSSM_409	0.400402708939173	0.11985336184601	0.38353660349442	0	0.0962073257203968	9999	0.656030816748045	0.765523480881476
CMC_MSSM_410	0.290763549679261	0.313660610760813	0.282833732239683	0	0.112742107320243	9999	0.400059894260451	0.988137698206117
CMC_MSSM_412	0	0.715683947617221	0.098888670277039	0	0.18542738210574	9999	0.637255844531301	0.809220049095691
CMC_MSSM_413	0.669888184153535	0.116347314282634	0.110270757376626	0	0.103493744187205	9999	0.492504467187395	0.930841890524688
CMC_MSSM_415	0.602235065165346	0.0965926536154714	0.224104386399192	0	0.0770678948199906	9999	0.569986379136106	0.855234948411132
CMC_MSSM_416	0.512790039750884	0.109425743772561	0.292563458183963	0	0.0852207582925924	9999	0.65510345459438	0.767746063888953
CMC_MSSM_419	0.533424581186588	0.202055635108185	0.109139490826438	0.0166350082128111	0.138745284665979	9999	0.379008568798912	1.01174082007381
CMC_MSSM_420	0.344402622104232	0.461141174613834	0.0987599305413081	0	0.0956962727406263	9999	0.59392007554136	0.828971513047878
CMC_MSSM_421	0.675444338339217	0.0871825990413763	0.148346417413371	0	0.0890266452060354	9999	0.568257555450603	0.862084822580616
CMC_MSSM_422	0.646497442402405	0.0971300986055113	0.17247752413826	0	0.0838949348538237	9999	0.58424965800585	0.844280773700299
CMC_MSSM_423	0.732755543867736	0.120389452507195	0.0768341272861083	0	0.070020876338961	9999	0.561097075626179	0.874369393083622
CMC_PENN_001	0.517512437345363	0.186915542567884	0.194879080724887	0.00562564417468548	0.0950672951871813	9999	0.349329487658946	1.03317960613481
CMC_PENN_002	0.516951605383222	0.125121306046839	0.201889165623047	0.0161917507930365	0.139846172153857	9999	0.552726489287009	0.86520261133811
CMC_PENN_003	0.595214979679558	0.09289471002549	0.240142769616771	0	0.0717475406781804	9999	0.62449067720014	0.802010886218839
CMC_PENN_004	0.599529817494667	0.126616193186428	0.190663796920508	0.00292378719485966	0.0802664052035369	9999	0.471189693390671	0.942641058786462
CMC_PENN_005	0.117177045670404	0.367870960654944	0.31394460794394	0.0382147091881581	0.162792676542554	9999	0.591196097970961	0.828323106842309
CMC_PENN_006	0.336412018718556	0.264757310933031	0.283770631235496	0.0250343367351806	0.0900257023777366	9999	0.545398895081165	0.866744912589634
CMC_PENN_007	0.597366306752723	0.174030184575021	0.125455045669154	0	0.103148463003103	9999	0.540204188977642	0.881365568580602
CMC_PENN_008	0.512794983767574	0.103141481348658	0.165503202331818	0.0510330107722814	0.167527321779669	9999	0.615083638159658	0.806413039177853
CMC_PENN_009	0.60590425004916	0.105340457315493	0.166614668378048	0	0.122140624257299	9999	0.411400488079241	0.993174007312717
CMC_PENN_010	0.55107026791602	0.124332201686815	0.240114133062152	0	0.084483397335014	9999	0.34470477273107	1.04107355124251
CMC_PENN_011	0.612575730182282	0.101509948516091	0.136224387488994	0	0.149689933812633	9999	0.574054883629858	0.851670343240703
CMC_PENN_012	0.619782303386802	0.163151051755744	0.11559260368607	0	0.101474041171384	9999	0.562273998124035	0.862678986345685
CMC_PENN_013	0.110004076455619	0.423963399288318	0.339499561394329	0.0237979390608273	0.102735023800907	9999	0.625394382580716	0.797841111064199
CMC_PENN_014	0.573753621599792	0.151650504817097	0.146996091982932	0.00572115401375175	0.121878627586428	9999	0.434178879958351	0.970870829447106
CMC_PENN_015	0.383799351238133	0.113713183776101	0.365938707245565	0	0.136548757740202	9999	0.616107946330557	0.804566001607784
CMC_PENN_016	0.5930513122694	0.110536149851955	0.206670624679112	0	0.0897419131995334	9999	0.331395898516245	1.05498974681083
CMC_PENN_017	0.530146285281001	0.0964347052309474	0.289920697647549	0	0.0834983118405031	9999	0.595465229474241	0.82789898606589
CMC_PENN_018	0.512390285104073	0.0852299377413776	0.328802750690651	0	0.0735770264638984	9999	0.592284594582859	0.831288346839079
CMC_PENN_019	0.495806651629122	0.133095126099785	0.269259299252191	0	0.101838923018902	9999	0.601284820429398	0.819938116841183
CMC_PENN_020	0.570864594635059	0.0951294088971568	0.178937632853215	0.0238498880303408	0.131218475584229	9999	0.558720958937153	0.862889030113281
CMC_PENN_021	0.635991720361351	0.090723561214502	0.212663903522602	0	0.0606208149015455	9999	0.579841287308071	0.848313063538671
CMC_PENN_022	0.649820180893607	0.109329355324074	0.123732582386519	0	0.1171178813958	9999	0.451248942159614	0.964528346626273
CMC_PENN_023	0.43170022715458	0.251113168892819	0.266259349028318	0	0.0509272549242829	9999	0.390356438724556	0.998666811290077
CMC_PENN_024	0.663324299285141	0.114650861560345	0.155971902250941	0	0.0660529369035737	9999	0.351316926510604	1.04744958221762
CMC_PENN_025	0.606815404348745	0.171624397669681	0.154214810575596	0.00734059338750679	0.0600047940184715	9999	0.625692774956889	0.800247090369332
CMC_PENN_026	0.550263675212462	0.160235874508123	0.216341259138329	0.00308007393771147	0.0700791172033752	9999	0.610438914538154	0.812744070743698
CMC_PENN_028	0.464127771012991	0.263253779224982	0.175893153255582	0	0.0967252965064454	9999	0.60523498201186	0.814604742477454
CMC_PENN_029	0.55599671566985	0.115147397654286	0.160416205151784	0.0116495013558916	0.156790180168189	9999	0.555258260764857	0.865225424318263
CMC_PENN_030	0.725452918365117	0.0969657907259856	0.0997847996926299	0	0.0777964912162678	9999	0.531017285104773	0.902142109939917
CMC_PENN_031	0.656424027222777	0.103036900990594	0.159444214379528	0	0.0810948574071014	9999	0.570203757324316	0.858429926953385
CMC_PENN_032	0.303739151696373	0.318752725233408	0.269336354217117	0	0.108171768853102	9999	0.378644459029337	1.00474953789608
CMC_PENN_033	0.690176078857222	0.108923487792731	0.0806465277113398	0	0.120253905638708	9999	0.567091195181957	0.864572230185078
CMC_PENN_034	0.125565270491216	0.459885014160304	0.246586161575356	0.0218786837729575	0.146084870000166	9999	0.515111285354521	0.900614365839741
CMC_PENN_035	0.595410334681214	0.185331842947897	0.104135056050803	0.0118241193291438	0.103298646990942	9999	0.373265405164237	1.02176726490962
CMC_PENN_036	0.475048302894048	0.113695522883679	0.316215926766285	0	0.0950402474559883	9999	0.604530396682915	0.817141465617563
CMC_PENN_037	0.395194446250544	0.19578204278141	0.334024814125421	0	0.0749986968426243	9999	0.438345051532606	0.960214308964701
CMC_PENN_038	0.564768451129293	0.141446404855983	0.227795150834978	0	0.0659899931797465	9999	0.619381300758627	0.804936886813945
CMC_PENN_039	0.63787038042318	0.110653942376412	0.16728791659119	0	0.0841877606092179	9999	0.606703030447959	0.821483246174821
CMC_PENN_040	0.672603986591076	0.127718229026598	0.083632941099681	0.00979485588241236	0.106249987400233	9999	0.427137085319293	0.987150986087101
CMC_PENN_041	0.676225537691611	0.0861260817687203	0.151676414432938	0	0.0859719661067315	9999	0.626517955961395	0.804450148081161
CMC_PENN_042	0.596963833453391	0.0860344608762766	0.240189488853778	0.0121163413435278	0.0646958754730267	9999	0.511304056840231	0.908808526595667
CMC_PENN_043	0.634563188789409	0.0952646916529794	0.230428937046627	0	0.0397431825109845	9999	0.546615231196166	0.87999702829924
CMC_PENN_044	0.739435519251008	0.0915846774545865	0.096140207522608	0	0.0728395957717979	9999	0.425480647832822	0.997689896500699
CMC_PENN_045	0.586665267011156	0.0791606674885639	0.294797058780844	0	0.039377006719436	9999	0.63315674825518	0.794157516846931
CMC_PENN_046	0.694344048215026	0.134950316595233	0.0812148886034732	0.00258950996885225	0.0869012366174152	9999	0.557970228483302	0.873303630231984
CMC_PENN_047	0.542665830251184	0.186607643713184	0.182363168352069	0.00135489397208486	0.0870084637114787	9999	0.301898836768446	1.07097222591693
CMC_PENN_048	0.526328673199356	0.240224873805437	0.166405835438557	0.0145654126602248	0.0524752048964256	9999	0.331968138759468	1.04756450272137
CMC_PENN_049	0.626710945964806	0.127376245915074	0.161224402340751	0.0270312623783939	0.0576571434009744	9999	0.307263943165983	1.07572717646145
CMC_PENN_050	0.498844834715665	0.360913942770199	0.0913542001527547	0	0.0488870223613816	9999	0.603495918418578	0.820431366573086
CMC_PENN_051	0.607927023006841	0.137328402478677	0.183391458268249	0	0.0713531162462333	9999	0.618585030269428	0.807684970356488
CMC_PENN_052	0.575709060193696	0.0947578708010996	0.279978198387229	0.0143744898498404	0.0351803807681349	9999	0.282804823405721	1.0921337558936
CMC_PENN_053	0.611984625270178	0.169013641628989	0.173626946766658	0.000326295795812073	0.045048490538363	9999	0.259598964097103	1.11002012291679
CMC_PENN_054	0.805585785570832	0.0720480664536441	0.100812338962951	0	0.0215538090125721	9999	0.483186307873234	0.957367090883315
CMC_PENN_056	0.510379489046199	0.0973652484019552	0.293112608611755	0	0.099142653940091	9999	0.299363525502815	1.07366245225333
CMC_PENN_057	0.625404382290224	0.0461837415802767	0.201088838917403	0	0.127323037212097	9999	0.578259891829383	0.849746547972271
CMC_PENN_058	0.686147199582442	0.114019420351102	0.116538236502422	0	0.0832951435640348	9999	0.587538149443749	0.844008037398126
CMC_PENN_059	0.443378675178444	0.11737612579227	0.264351593423039	0.0066404480559148	0.168253157550332	9999	0.56809981283082	0.849228991878931
CMC_PENN_060	0.580655484858316	0.0903117774998244	0.222708674195288	0	0.106324063446572	9999	0.607383000792944	0.817927618723285
CMC_PENN_061	0.489886606306595	0.11390496106199	0.283748521768195	0.00599860584310117	0.106461305020119	9999	0.465193240066236	0.9414422659809
CMC_PENN_062	0.594439782786181	0.0866541537147737	0.229998301406656	0	0.0889077620923893	9999	0.570792200466154	0.854145671249709
CMC_PENN_063	0.559572477271408	0.100991439563836	0.157200881207129	0.032492323125754	0.149742878831873	9999	0.609941937434833	0.813527844335632
CMC_PENN_064	0.38758291621398	0.20107817570537	0.263159412492883	0.0222241865428217	0.125955309044945	9999	0.316005939005765	1.05051681740502
CMC_PENN_065	0.379155189139129	0.222758906651799	0.354665733142759	0	0.043420171066313	9999	0.27539231977325	1.08513032387204
CMC_PENN_066	0	0.581030773957392	0.223726927177937	0.0142202826322956	0.181022016232375	9999	0.139316243962872	1.211209878629
CMC_PENN_067	0.594589459069584	0.124318374966316	0.180235957972622	0	0.100856207991478	9999	0.614940295237679	0.810542583487984
CMC_PENN_068	0.639518428833303	0.124824609349806	0.17624197178033	0	0.0594149900365619	9999	0.597779047185616	0.830418451226817
CMC_PENN_070	0.496516187691278	0.150101381568228	0.192631912253379	0.0622348285839432	0.0985156899031716	9999	0.488363072203414	0.919283332320373
CMC_PENN_071	0.48214493030881	0.143483712491465	0.215853488106261	0.0274889997231842	0.13102886937028	9999	0.593447224888994	0.825735533647323
CMC_PENN_072	0.498288268818573	0.177411519198204	0.300883416203732	0	0.0234167957794911	9999	0.601127357281917	0.821201533330679
CMC_PENN_073	0.458514402325712	0.267709615955869	0.207557727700616	0.0087743472166167	0.0574439068011867	9999	0.487580235135456	0.92019089716001
CMC_PENN_074	0.472330134090655	0.114395960717755	0.2559722433214	0.0201120427471587	0.137189619123031	9999	0.585486976333041	0.833677817331999
CMC_PENN_075	0.542266929087531	0.0798162220801615	0.301881558120852	0	0.076035290711455	9999	0.57632006984948	0.847368561562259
CMC_PENN_077	0.556475882934853	0.163112041889102	0.17172551379642	0	0.108686561379624	9999	0.574057764649699	0.847482647184181
CMC_PENN_079	0.739593643401236	0.0881946739755054	0.095474788196379	0	0.0767368944268797	9999	0.384004869526514	1.03232950769182
CMC_PENN_080	0.676171049741933	0.120014018425402	0.109555467881837	0	0.0942594639508278	9999	0.513459541873836	0.912705886046782
CMC_PENN_081	0.695511853934557	0.0870977096578453	0.137320615946913	0	0.0800698204606843	9999	0.522477386324502	0.90688352448731
CMC_PENN_082	0.683691492265979	0.110292753535551	0.11200322517234	0	0.0940125290261302	9999	0.54503313854058	0.88452202079035
CMC_PENN_084	0.618848082444427	0.134060842523566	0.204921839878919	0.000530436077965652	0.0416387990751234	9999	0.355653944472952	1.03925726398367
CMC_PENN_085	0.573505007088867	0.184383762717058	0.14422531750989	0	0.0978859126841843	9999	0.247400424498148	1.11365490018454
CMC_PENN_086	0.637098849901076	0.0821437844197841	0.174487974755285	0	0.106269390923855	9999	0.593010829525118	0.835298872682329
